hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,104,2016,June,23,2,0,3,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,11.0,0.0,0,Transient,117.29,0,0,Check-Out,2016-06-05
City Hotel,0,142,2016,May,23,29,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,16.0,0.0,0,Transient,110.75,0,0,Check-Out,2016-06-05
City Hotel,0,112,2016,June,23,2,0,3,2,0.0,0,bb,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,192.0,0.0,0,Transient-Party,120.0,0,1,Check-Out,2016-06-05
City Hotel,0,1,2016,June,23,4,0,1,2,0.0,0,bb,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,139.0,0,1,Check-Out,2016-06-05
City Hotel,0,8,2016,June,23,4,0,1,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,129.2,0,3,Check-Out,2016-06-05
City Hotel,0,70,2016,June,23,3,0,2,2,0.0,0,bb,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,0.0,0,Transient-Party,100.0,0,0,Check-Out,2016-06-05
City Hotel,0,49,2016,June,23,3,0,2,2,0.0,0,bb,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,85.0,0.0,0,Transient,80.75,0,0,Check-Out,2016-06-05
City Hotel,0,4,2016,June,23,3,0,2,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,0.0,0,Transient,127.5,0,0,Check-Out,2016-06-05
City Hotel,0,70,2016,June,23,3,0,2,2,0.0,0,bb,FRA,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,20.0,0.0,0,Transient-Party,100.0,0,0,Check-Out,2016-06-05
City Hotel,0,70,2016,June,23,3,0,2,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,20.0,0.0,0,Transient-Party,100.0,0,0,Check-Out,2016-06-05
City Hotel,0,1,2016,June,23,2,0,3,2,0.0,0,bb,DEU,Online TA,Corporate,0,0,0,A,D,0,No Deposit,0.0,263.0,0,Transient,120.0,0,1,Check-Out,2016-06-05
City Hotel,0,70,2016,June,23,3,0,2,2,0.0,0,bb,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,0.0,0,Transient-Party,100.0,0,0,Check-Out,2016-06-05
City Hotel,0,70,2016,June,23,3,0,2,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,0.0,0,Transient-Party,100.0,0,0,Check-Out,2016-06-05
City Hotel,0,126,2016,June,23,2,0,3,2,0.0,0,bb,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,0.0,0,Transient-Party,80.75,0,1,Check-Out,2016-06-05
City Hotel,0,144,2016,June,23,2,0,3,2,0.0,0,sc,IRL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,95.4,0,0,Check-Out,2016-06-05
City Hotel,0,93,2016,June,23,3,0,2,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,0.0,0,Transient,80.75,0,1,Check-Out,2016-06-05
City Hotel,0,134,2016,May,23,30,1,5,2,0.0,0,bb,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,11.0,0.0,0,Transient,101.18,0,0,Check-Out,2016-06-05
City Hotel,0,1,2016,June,23,2,0,3,2,0.0,0,bb,AGO,Online TA,Corporate,0,0,0,A,D,0,No Deposit,0.0,263.0,0,Transient,120.0,0,1,Check-Out,2016-06-05
City Hotel,0,70,2016,June,23,3,0,2,2,0.0,0,bb,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,0.0,0,Transient,100.0,0,0,Check-Out,2016-06-05
City Hotel,0,146,2016,June,23,3,0,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,0.0,0,Transient-Party,106.2,0,1,Check-Out,2016-06-05
City Hotel,0,2,2016,June,23,4,0,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,141.0,0,1,Check-Out,2016-06-05
City Hotel,0,111,2016,June,23,2,0,3,2,0.0,0,bb,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,117.11,0,1,Check-Out,2016-06-05
City Hotel,0,126,2016,June,23,2,0,3,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,0.0,0,Transient-Party,80.75,0,0,Check-Out,2016-06-05
City Hotel,0,220,2016,June,23,2,0,3,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,11.0,0.0,0,Transient,89.27,0,0,Check-Out,2016-06-05
City Hotel,0,40,2016,June,24,5,1,0,2,0.0,0,sc,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,98.1,0,1,Check-Out,2016-06-06
City Hotel,0,143,2016,June,23,3,1,2,2,0.0,0,bb,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,120.0,0,1,Check-Out,2016-06-06
City Hotel,0,213,2016,May,23,29,3,5,2,0.0,0,bb,ROU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0.0,0,Transient-Party,80.24,0,1,Check-Out,2016-06-06
City Hotel,0,101,2016,June,23,1,1,4,2,0.0,0,hb,ITA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0.0,0,Transient,163.2,0,1,Check-Out,2016-06-06
City Hotel,0,0,2016,June,24,5,1,0,2,0.0,0,sc,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.0,0,0,Check-Out,2016-06-06
City Hotel,0,7,2016,June,23,4,1,1,2,0.0,0,sc,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,119.0,0,0,Check-Out,2016-06-06
City Hotel,0,14,2016,June,23,3,1,2,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,149.33,0,1,Check-Out,2016-06-06
City Hotel,0,15,2016,June,23,2,1,3,2,0.0,0,sc,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,93.56,0,1,Check-Out,2016-06-06
City Hotel,0,18,2016,June,23,2,1,3,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,140.9,0,1,Check-Out,2016-06-06
City Hotel,0,95,2016,June,23,3,1,2,2,0.0,0,bb,IRL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,0.0,0,Transient,137.4,0,3,Check-Out,2016-06-06
City Hotel,0,191,2016,June,23,3,1,2,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient-Party,132.0,0,0,Check-Out,2016-06-06
City Hotel,0,85,2016,June,23,4,1,1,2,0.0,0,bb,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,131.4,0,1,Check-Out,2016-06-06
City Hotel,0,6,2016,June,24,5,1,0,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,121.0,0,1,Check-Out,2016-06-06
City Hotel,0,134,2016,June,23,2,1,3,2,0.0,0,bb,ITA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,0.0,0,Transient-Party,114.96,0,1,Check-Out,2016-06-06
City Hotel,0,4,2016,June,23,2,1,3,2,0.0,0,bb,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,128.59,0,1,Check-Out,2016-06-06
City Hotel,0,191,2016,June,23,3,1,2,2,0.0,0,bb,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient-Party,132.0,0,0,Check-Out,2016-06-06
City Hotel,0,0,2016,June,24,5,1,0,2,0.0,0,sc,CHE,Direct,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,109.0,0,0,Check-Out,2016-06-06
City Hotel,0,93,2016,June,23,1,1,4,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,127.15,1,0,Check-Out,2016-06-06
City Hotel,0,7,2016,June,23,3,1,2,2,0.0,0,bb,HRV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,134.33,0,1,Check-Out,2016-06-06
City Hotel,0,16,2016,June,23,4,1,1,2,0.0,0,bb,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,112.42,0,1,Check-Out,2016-06-06
City Hotel,0,102,2016,June,24,5,1,0,2,0.0,0,bb,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,65.0,0,2,Check-Out,2016-06-06
City Hotel,0,17,2016,June,23,1,1,4,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,144.84,1,1,Check-Out,2016-06-06
City Hotel,0,68,2016,June,23,3,1,2,2,0.0,0,bb,JAM,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,137.4,0,1,Check-Out,2016-06-06
City Hotel,0,117,2016,June,23,2,1,3,2,0.0,0,sc,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.65,0,1,Check-Out,2016-06-06
City Hotel,0,54,2016,June,23,4,1,1,2,0.0,0,bb,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,126.9,0,1,Check-Out,2016-06-06
City Hotel,0,13,2016,June,23,3,1,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,149.33,0,1,Check-Out,2016-06-06
City Hotel,0,4,2016,June,24,8,0,1,2,0.0,0,bb,PRT,Direct,TA/TO,0,0,1,A,D,0,No Deposit,0.0,0.0,0,Group,119.0,0,1,Check-Out,2016-06-09
City Hotel,0,58,2016,June,24,5,1,0,2,0.0,0,bb,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,76.92,0,1,Check-Out,2016-06-06
City Hotel,0,113,2016,June,23,4,1,1,2,0.0,0,bb,BEL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-06-06
City Hotel,0,142,2016,June,23,1,1,4,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,83.78,0,1,Check-Out,2016-06-06
City Hotel,0,15,2016,May,23,30,2,5,2,0.0,0,bb,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0.0,0,Transient,115.84,0,1,Check-Out,2016-06-06
City Hotel,0,141,2016,June,23,3,1,2,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient-Party,132.0,0,0,Check-Out,2016-06-06
City Hotel,0,83,2016,June,23,3,1,2,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9.0,0.0,0,Transient,123.9,0,0,Check-Out,2016-06-06
City Hotel,0,117,2016,June,23,3,1,2,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.9,0,0,Check-Out,2016-06-06
City Hotel,0,21,2016,June,23,3,1,2,2,0.0,0,bb,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,109.23,0,1,Check-Out,2016-06-06
City Hotel,0,73,2016,June,23,4,1,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,122.4,0,2,Check-Out,2016-06-06
City Hotel,0,83,2016,June,23,3,1,2,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,123.9,0,2,Check-Out,2016-06-06
City Hotel,0,8,2016,June,23,4,1,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,146.0,0,0,Check-Out,2016-06-06
City Hotel,0,13,2016,June,24,5,1,0,2,0.0,0,bb,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,111.85,0,1,Check-Out,2016-06-06
City Hotel,0,141,2016,June,23,3,1,2,2,0.0,0,bb,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient-Party,132.0,0,0,Check-Out,2016-06-06
City Hotel,0,49,2016,June,23,4,1,1,2,0.0,0,bb,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Transient,135.9,0,1,Check-Out,2016-06-06
City Hotel,0,191,2016,June,23,3,1,2,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,0.0,0,Transient-Party,49.5,0,0,Check-Out,2016-06-06
City Hotel,0,191,2016,June,23,3,1,2,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,3.0,0.0,0,Transient-Party,132.0,0,0,Check-Out,2016-06-06
City Hotel,0,191,2016,June,23,3,1,2,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient,132.0,0,0,Check-Out,2016-06-06
City Hotel,0,107,2016,June,23,3,1,2,2,0.0,0,bb,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,0.0,0,Transient-Party,90.67,0,0,Check-Out,2016-06-06
City Hotel,0,75,2016,June,23,4,1,1,2,0.0,0,sc,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,0.0,0,Transient,89.28,0,0,Check-Out,2016-06-06
City Hotel,0,2,2016,June,23,4,1,1,2,0.0,0,sc,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,119.0,0,1,Check-Out,2016-06-06
City Hotel,0,247,2016,June,24,6,0,0,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0.0,0,Transient-Party,0.0,0,1,Check-Out,2016-06-06
City Hotel,0,220,2016,June,23,4,2,1,2,0.0,0,bb,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,73.33,0,1,Check-Out,2016-06-07
City Hotel,0,220,2016,June,23,4,2,1,2,0.0,0,bb,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,0.0,0,Transient-Party,73.33,0,1,Check-Out,2016-06-07
City Hotel,0,220,2016,June,23,4,2,1,2,0.0,0,bb,USA,Groups,TA/TO,0,0,0,A,C,1,No Deposit,1.0,0.0,0,Transient-Party,73.33,0,1,Check-Out,2016-06-07
City Hotel,0,142,2016,June,23,2,2,3,2,0.0,0,bb,BRA,Direct,Direct,0,0,0,A,B,2,No Deposit,14.0,0.0,0,Transient-Party,115.33,0,1,Check-Out,2016-06-07
City Hotel,0,220,2016,June,23,4,2,1,2,0.0,0,bb,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,73.33,0,1,Check-Out,2016-06-07
City Hotel,0,220,2016,June,23,4,2,1,2,0.0,0,bb,USA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,0.0,0,Transient-Party,73.33,0,1,Check-Out,2016-06-07
City Hotel,0,121,2016,May,23,31,2,5,2,0.0,0,bb,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,119.85,0,1,Check-Out,2016-06-07
City Hotel,0,80,2016,June,23,4,2,1,2,0.0,0,bb,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,0.0,0,Transient,80.75,0,0,Check-Out,2016-06-07
City Hotel,0,109,2016,June,23,4,2,1,2,0.0,0,bb,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,0.0,0,Transient,89.75,0,0,Check-Out,2016-06-07
City Hotel,0,140,2016,June,23,4,2,1,2,0.0,0,sc,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.2,0,2,Check-Out,2016-06-07
City Hotel,0,220,2016,June,23,4,2,1,2,0.0,0,bb,USA,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1.0,0.0,0,Transient-Party,73.33,0,1,Check-Out,2016-06-07
City Hotel,0,2,2016,June,24,6,1,0,2,0.0,0,bb,PRT,Complementary,Direct,0,0,0,G,G,0,No Deposit,0.0,0.0,0,Transient,0.0,1,1,Check-Out,2016-06-07
City Hotel,0,139,2016,June,23,4,2,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,0.0,0,Transient,129.0,1,1,Check-Out,2016-06-07
City Hotel,0,119,2016,June,24,7,0,3,2,0.0,0,bb,TUR,Offline TA/TO,Corporate,0,0,0,A,A,2,No Deposit,191.0,0.0,0,Transient-Party,120.0,0,0,Check-Out,2016-06-10
City Hotel,0,0,2016,June,24,6,1,0,2,0.0,0,bb,IRL,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,89.0,0.0,0,Transient,96.12,0,0,Check-Out,2016-06-07
City Hotel,0,142,2016,June,23,2,2,3,2,0.0,0,bb,BRA,Direct,Direct,0,0,0,A,B,2,No Deposit,14.0,0.0,0,Transient-Party,106.33,1,1,Check-Out,2016-06-07
City Hotel,0,200,2016,June,23,4,2,1,2,0.0,0,bb,BEL,Direct,Direct,0,0,0,A,D,1,No Deposit,14.0,0.0,0,Transient,106.0,0,0,Check-Out,2016-06-07
City Hotel,0,111,2016,June,24,5,2,0,2,0.0,0,bb,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,116.1,0,1,Check-Out,2016-06-07
City Hotel,0,79,2016,June,24,7,0,5,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,8.0,0.0,0,Transient,132.6,0,1,Check-Out,2016-06-12
City Hotel,0,121,2016,June,23,4,2,2,2,0.0,0,bb,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85.0,0.0,0,Transient,90.95,0,0,Check-Out,2016-06-08
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,hb,AUT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0.0,0,Transient-Party,115.0,0,1,Check-Out,2016-06-08
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,hb,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient-Party,115.0,0,1,Check-Out,2016-06-08
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,hb,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0.0,0,Transient-Party,115.0,0,1,Check-Out,2016-06-08
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,hb,DEU,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,6.0,0.0,0,Transient-Party,111.0,0,0,Check-Out,2016-06-08
City Hotel,0,119,2016,June,23,1,2,5,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,119.85,0,1,Check-Out,2016-06-08
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,hb,DEU,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,6.0,0.0,0,Transient-Party,115.0,0,1,Check-Out,2016-06-08
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,hb,DEU,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,6.0,0.0,0,Transient-Party,115.0,0,0,Check-Out,2016-06-08
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,hb,DEU,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,6.0,0.0,0,Transient-Party,115.0,0,0,Check-Out,2016-06-08
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,hb,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient-Party,115.0,0,0,Check-Out,2016-06-08
City Hotel,0,203,2016,June,24,6,1,1,2,0.0,0,sc,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Contract,95.4,0,1,Check-Out,2016-06-08
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,hb,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0.0,0,Transient-Party,115.0,0,1,Check-Out,2016-06-08
City Hotel,0,0,2016,June,24,7,0,1,2,0.0,0,sc,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.0,0,0,Check-Out,2016-06-08
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,hb,DEU,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,6.0,0.0,0,Transient-Party,115.0,0,1,Check-Out,2016-06-08
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,hb,CHE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0.0,0,Transient-Party,115.0,0,1,Check-Out,2016-06-08
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0.0,0,Transient-Party,115.0,0,1,Check-Out,2016-06-08
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,hb,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0.0,0,Transient-Party,111.0,0,1,Check-Out,2016-06-08
City Hotel,0,6,2016,June,24,8,0,1,2,0.0,0,bb,BRA,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191.0,0.0,0,Transient-Party,110.0,0,0,Check-Out,2016-06-09
City Hotel,0,118,2016,June,24,6,1,2,2,0.0,0,bb,RUS,Offline TA/TO,Corporate,0,0,0,A,A,1,No Deposit,191.0,0.0,0,Transient-Party,120.0,0,0,Check-Out,2016-06-09
City Hotel,0,109,2016,June,24,8,0,1,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,116.1,0,2,Check-Out,2016-06-09
City Hotel,0,14,2016,June,24,8,0,1,2,0.0,0,bb,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,121.0,0,1,Check-Out,2016-06-09
City Hotel,0,118,2016,June,24,6,1,2,2,0.0,0,bb,DEU,Offline TA/TO,Corporate,0,0,0,A,A,1,No Deposit,191.0,0.0,0,Transient-Party,120.0,0,0,Check-Out,2016-06-09
City Hotel,0,43,2016,June,24,8,0,1,2,0.0,0,bb,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,83.85,0,2,Check-Out,2016-06-09
City Hotel,0,16,2016,June,24,8,0,1,2,0.0,0,bb,TUR,Groups,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient-Party,92.65,0,0,Check-Out,2016-06-09
City Hotel,0,16,2016,June,24,8,0,1,2,0.0,0,bb,CYP,Groups,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient-Party,92.65,0,0,Check-Out,2016-06-09
City Hotel,0,128,2016,June,24,6,1,2,2,0.0,0,bb,BEL,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9.0,0.0,0,Transient-Party,126.9,0,1,Check-Out,2016-06-09
City Hotel,0,115,2016,June,24,6,1,2,2,0.0,0,bb,BEL,Online TA,TA/TO,0,0,0,A,B,2,No Deposit,9.0,0.0,0,Transient-Party,136.1,0,1,Check-Out,2016-06-09
City Hotel,0,115,2016,June,24,6,1,2,2,0.0,0,bb,BEL,Online TA,TA/TO,0,0,0,A,B,2,No Deposit,9.0,0.0,0,Transient-Party,116.1,0,1,Check-Out,2016-06-09
City Hotel,0,5,2016,June,24,7,0,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,146.0,0,1,Check-Out,2016-06-09
City Hotel,0,117,2016,June,24,5,2,2,2,0.0,0,bb,NLD,Offline TA/TO,Corporate,0,0,0,A,A,2,No Deposit,191.0,0.0,0,Transient-Party,110.0,0,1,Check-Out,2016-06-09
City Hotel,0,18,2016,June,24,8,0,1,2,0.0,0,bb,TUR,Groups,Direct,0,0,0,A,A,0,Non Refund,0.0,0.0,2,Transient-Party,92.65,0,0,Check-Out,2016-06-09
City Hotel,0,138,2016,June,24,5,2,2,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,110.08,0,1,Check-Out,2016-06-09
City Hotel,0,134,2016,June,24,5,2,2,2,0.0,0,sc,URY,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.65,0,1,Check-Out,2016-06-09
City Hotel,0,130,2016,June,24,6,1,2,2,0.0,0,sc,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,116.1,0,1,Check-Out,2016-06-09
City Hotel,0,0,2016,June,24,8,0,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,152.0,0.0,0,Transient,73.07,0,0,Check-Out,2016-06-09
City Hotel,0,114,2016,June,24,6,1,3,2,0.0,0,bb,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,87.67,0,2,Check-Out,2016-06-10
City Hotel,0,2,2016,June,24,9,0,1,2,0.0,0,sc,CN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,109.0,0,1,Check-Out,2016-06-10
City Hotel,0,1,2016,June,24,8,0,2,2,0.0,0,hb,SVK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,183.0,1,0,Check-Out,2016-06-10
City Hotel,0,98,2016,June,24,5,2,3,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,90.97,0,3,Check-Out,2016-06-10
City Hotel,0,40,2016,June,24,9,0,1,2,0.0,0,bb,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,108.9,0,1,Check-Out,2016-06-10
City Hotel,0,0,2016,June,24,9,0,1,2,0.0,0,sc,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,0.0,0,Transient,69.01,0,0,Check-Out,2016-06-10
